 value value time   
      
90.8876604833 31.38 32.45 2018-05-08 11 52 5.02185
91.8884460333 31.43 32.47 2018-05-08 11 53 5.068983
92.8899713833 31.38 32.47 2018-05-08 11 54 5.160504
93.8912672666 31.35 32.47 2018-05-08 11 55 5.238257
94.8921398666 31.34 32.48 2018-05-08 11 56 5.290613
95.8936180333 31.41 32.47 2018-05-08 11 57 5.379303
96.8945030666 31.35 32.46 2018-05-08 11 58 5.432405
97.8950614666 31.33 32.48 2018-05-08 11 59 5.465909
98.8958488833 31.38 32.48 2018-05-08 12 0 5.513154
99.8966126 31.42 32.46 2018-05-08 12 1 5.558977
100.8974098 31.41 32.48 2018-05-08 12 2 5.606809
101.8987454 31.43 32.48 2018-05-08 12 3 5.686945
102.8989158166 31.39 32.48 2018-05-08 12 4 5.69717
103.90029025 31.44 32.48 2018-05-08 12 5 5.779636
104.90126165 31.43 32.47 2018-05-08 12 6 5.83792
105.90144705 31.47 32.48 2018-05-08 12 7 5.849044
106.9029449 31.46 32.49 2018-05-08 12 8 5.938915
107.9043768 31.48 32.49 2018-05-08 12 9 6.024829
108.9055261666 31.46 32.5 2018-05-08 12 10 6.093791
109.9064115833 31.43 32.51 2018-05-08 12 11 6.146916
110.9074079166 31.47 32.5 2018-05-08 12 12 6.206696
111.9075180833 31.41 32.49 2018-05-08 12 13 6.213306
112.9092930333 31.39 32.5 2018-05-08 12 14 6.319803
113.90985575 31.39 32.5 2018-05-08 12 15 6.353566
114.9102367333 31.42 32.5 2018-05-08 12 16 6.376425
115.9111232 31.44 32.5 2018-05-08 12 17 6.429613
116.9113594666 31.42 32.51 2018-05-08 12 18 6.443789
117.9117712 31.48 32.5 2018-05-08 12 19 6.468493
118.91343505 31.5 32.5 2018-05-08 12 20 6.568324
119.9143590166 31.5 32.51 2018-05-08 12 21 6.623762
120.9143700166 31.44 32.51 2018-05-08 12 22 6.624422
121.9150609833 31.36 32.52 2018-05-08 12 23 6.66588
122.9165949 31.41 32.51 2018-05-08 12 24 6.757915
123.9183272 31.46 32.53 2018-05-08 12 25 6.861853
124.9192784833 31.46 32.52 2018-05-08 12 26 6.91893
125.9196825166 31.36 32.53 2018-05-08 12 27 6.943172
126.9198321666 31.34 32.51 2018-05-08 12 28 6.952151
127.9209890666 31.38 32.52 2018-05-08 12 29 7.021565
128.9215241 31.41 32.52 2018-05-08 12 30 7.053667
129.9219886166 31.36 32.53 2018-05-08 12 31 7.081538
130.9220540666 31.43 32.51 2018-05-08 12 32 7.085465
131.9229744 31.44 32.53 2018-05-08 12 33 7.140685
132.92424665 31.49 32.53 2018-05-08 12 34 7.21702
133.9252034 31.48 32.53 2018-05-08 12 35 7.274425
134.9254193833 31.5 32.52 2018-05-08 12 36 7.287384
135.9256472166 31.47 32.53 2018-05-08 12 37 7.301054
136.9264843833 31.46 32.54 2018-05-08 12 38 7.351284
